Read_Name	Origin_Gene	Mapped_Gene
Read887	PKD1P3	NONE
Read888	PKD1P5	NONE
Read889	PKD1P3	NONE
Read890	PKD1P4	NONE
Read891	PKD1P3	PKD1P3
Read892	PKD1P5	NONE
Read893	PKD1P5	PKD1P5
Read894	PKD1P2	NONE
Read895	PKD1P4	PKD1P4
Read896	PKD1P1	PKD1P1
Read897	PKD1P3	NONE
Read898	PKD1P3	NONE
Read899	PKD1P4	NONE
Read900	PKD1P4	NONE
Read901	PKD1P6	PKD1P6
Read902	PKD1P3	PKD1P3
Read903	PKD1P4	NONE
Read904	PKD1P5	NONE
Read905	PKD1	PKD1
Read906	PKD1P1	NONE
Read907	PKD1P5	PKD1P5
Read908	PKD1P3	NONE
Read909	PKD1P3	PKD1P3
Read910	PKD1P5	NONE
Read911	PKD1P1	NONE
Read912	PKD1P4	NONE
Read913	PKD1P2	PKD1P2
Read914	PKD1P1	NONE
Read915	PKD1P5	NONE
Read916	PKD1P2	NONE
Read917	PKD1P1	PKD1P1
Read918	PKD1P6	NONE
Read919	PKD1	PKD1
Read920	PKD1P3	PKD1P3
Read921	PKD1	PKD1
Read922	PKD1P6	NONE
Read923	PKD1P6	NONE
Read924	PKD1P1	PKD1P1
Read925	PKD1P1	PKD1P1
Read926	PKD1	PKD1
Read927	PKD1P6	NONE
Read928	PKD1P5	NONE
Read929	PKD1P1	NONE
Read930	PKD1P2	NONE
Read931	PKD1P1	PKD1P1
Read932	PKD1P3	NONE
Read933	PKD1P2	NONE
Read934	PKD1P4	NONE
Read935	PKD1P6	PKD1P6
Read936	PKD1	PKD1
Read937	PKD1P3	PKD1P3
Read938	PKD1P1	NONE
Read939	PKD1P4	NONE
Read940	PKD1	PKD1
Read941	PKD1P2	NONE
Read942	PKD1P2	NONE
Read943	PKD1P2	NONE
Read944	PKD1P5	NONE
Read945	PKD1P2	NONE
Read946	PKD1P1	NONE
Read947	PKD1P6	PKD1P6
Read948	PKD1P2	PKD1P2
Read949	PKD1P6	PKD1P6
Read950	PKD1P4	NONE
Read951	PKD1	PKD1
Read952	PKD1P6	PKD1P6
Read953	PKD1P5	PKD1P5
Read954	PKD1P5	PKD1P5
Read955	PKD1	PKD1
Read956	PKD1P6	PKD1P6
Read957	PKD1P1	NONE
Read958	PKD1P2	NONE
Read959	PKD1P6	NONE
Read960	PKD1	PKD1
Read961	PKD1P2	PKD1P2
Read962	PKD1P4	NONE
Read963	PKD1	PKD1
Read964	PKD1P2	NONE
Read965	PKD1P1	PKD1P1
Read966	PKD1P1	NONE
Read967	PKD1P1	NONE
Read968	PKD1P4	NONE
Read969	PKD1P5	NONE
Read970	PKD1P2	NONE
Read971	PKD1P6	NONE
Read972	PKD1P6	PKD1P6
Read973	PKD1P6	PKD1P6
Read974	PKD1P2	NONE
Read975	PKD1P1	NONE
Read976	PKD1	PKD1
Read977	PKD1P1	NONE
Read978	PKD1P3	NONE
Read979	PKD1P2	NONE
Read980	PKD1P3	PKD1P3
Read981	PKD1P4	NONE
Read982	PKD1P6	PKD1P6
Read983	PKD1P3	NONE
Read984	PKD1P2	NONE
Read985	PKD1P3	NONE
Read986	PKD1P2	NONE
Read987	PKD1P6	PKD1P6
Read988	PKD1P3	NONE
Read989	PKD1	PKD1
Read990	PKD1P2	NONE
Read991	PKD1P4	NONE
Read992	PKD1P1	NONE
Read993	PKD1	PKD1
Read994	PKD1P6	NONE
Read995	PKD1P2	NONE
Read996	PKD1P5	PKD1P5
Read997	PKD1P6	PKD1P6
Read998	PKD1P5	NONE
Read999	PKD1	PKD1
Read1000	PKD1P2	NONE
Read1001	PKD1P5	PKD1P5
Read1002	PKD1	PKD1
Read1003	PKD1P6	PKD1P6
Read1004	PKD1P5	NONE
Read1005	PKD1P4	NONE
Read1006	PKD1P6	PKD1P6
Read1007	PKD1P1	NONE
Read1008	PKD1P5	NONE
Read1009	PKD1	PKD1
Read1010	PKD1P6	PKD1P6
Read1011	PKD1	PKD1
Read1012	PKD1P4	NONE
Read1013	PKD1P1	NONE
Read1014	PKD1P6	PKD1P6
Read1015	PKD1	PKD1
Read1016	PKD1P6	PKD1P6
Read1017	PKD1	PKD1
Read1018	PKD1P1	NONE
Read1019	PKD1P6	PKD1P6
Read1020	PKD1	PKD1
Read1021	PKD1P4	PKD1P4
Read1022	PKD1	PKD1
Read1023	PKD1P6	PKD1P6
Read1024	PKD1P1	NONE
Read1025	PKD1P2	NONE
Read1026	PKD1P2	NONE
Read1027	PKD1	PKD1
Read1028	PKD1P2	NONE
Read1029	PKD1P6	PKD1P6
Read1030	PKD1P6	PKD1P6
Read1031	PKD1P3	NONE
Read1032	PKD1P6	PKD1P6
Read1033	PKD1P6	PKD1P6
Read1034	PKD1P2	PKD1P2
Read1035	PKD1P2	NONE
Read1036	PKD1P5	NONE
Read1037	PKD1P6	PKD1P6
Read1038	PKD1P5	NONE
Read1039	PKD1P6	PKD1P6
Read1040	PKD1P4	NONE
Read1041	PKD1P4	NONE
Read1042	PKD1P1	NONE
Read1043	PKD1P3	NONE
Read1044	PKD1	PKD1
Read1045	PKD1P1	NONE
Read1046	PKD1	PKD1
Read1047	PKD1P1	NONE
Read1048	PKD1	PKD1
Read1049	PKD1P5	PKD1P5
Read1050	PKD1P5	PKD1P5
Read1051	PKD1P4	NONE
Read1052	PKD1P1	NONE
Read1053	PKD1P2	PKD1P2
Read1054	PKD1	PKD1
Read1055	PKD1P6	PKD1P6
Read1056	PKD1P1	PKD1P1
Read1057	PKD1P2	NONE
Read1058	PKD1P4	NONE
Read1059	PKD1P4	PKD1P4
Read1060	PKD1P4	NONE
Read1061	PKD1P2	NONE
Read1062	PKD1P1	NONE
Read1063	PKD1P2	NONE
Read1064	PKD1	PKD1
Read1065	PKD1P1	NONE
Read1066	PKD1P4	NONE
Read1067	PKD1P5	NONE
Read1068	PKD1P3	PKD1P3
Read1069	PKD1	PKD1
Read1070	PKD1P1	NONE
Read1071	PKD1	PKD1
Read1072	PKD1P2	NONE
Read1073	PKD1	PKD1
Read1074	PKD1P2	NONE
Read1075	PKD1P4	PKD1P4
Read1076	PKD1P1	NONE
Read1077	PKD1P1	NONE
Read1078	PKD1	PKD1
Read1079	PKD1P1	NONE
Read1080	PKD1P3	NONE
Read1081	PKD1P3	NONE
Read1082	PKD1P2	NONE
Read1083	PKD1P1	NONE
Read1084	PKD1	PKD1
Read1085	PKD1P4	NONE
Read1086	PKD1P3	NONE
Read1087	PKD1P4	NONE
Read1088	PKD1P6	PKD1P6
Read1089	PKD1P3	PKD1P3
Read1090	PKD1P1	NONE
Read1091	PKD1P4	NONE
Read1092	PKD1P1	PKD1P1
Read1093	PKD1P3	PKD1P3
Read1094	PKD1P3	NONE
Read1095	PKD1P3	PKD1P3
Read1096	PKD1P1	NONE
Read1097	PKD1P3	PKD1P3
Read1098	PKD1P5	PKD1P5
Read1099	PKD1P3	NONE
Read1100	PKD1P4	NONE
Read1101	PKD1P1	NONE
Read1102	PKD1P6	PKD1P6
Read1103	PKD1P5	NONE
Read1104	PKD1P5	NONE
Read1105	PKD1P5	NONE
Read1106	PKD1P1	NONE
Read1107	PKD1	PKD1
Read1108	PKD1P5	PKD1P5
Read1109	PKD1P3	NONE
Read1110	PKD1P2	PKD1P2
Read1111	PKD1	PKD1
Read1112	PKD1P5	NONE
Read1113	PKD1P4	NONE
Read1114	PKD1P3	NONE
Read1115	PKD1P2	PKD1P2
Read1116	PKD1P5	NONE
Read1117	PKD1	PKD1
Read1118	PKD1P1	NONE
Read1119	PKD1P2	NONE
Read1120	PKD1P4	PKD1P4
Read1121	PKD1P6	PKD1P6
Read1122	PKD1P5	NONE
Read1123	PKD1P5	PKD1P5
Read1124	PKD1P4	NONE
Read1125	PKD1P4	PKD1P4
Read1126	PKD1P6	PKD1P6
Read1127	PKD1P5	NONE
Read1128	PKD1P4	NONE
Read1129	PKD1P6	NONE
Read1130	PKD1P5	NONE
Read1131	PKD1P3	NONE
Read1132	PKD1P3	NONE
Read1133	PKD1P3	NONE
Read1134	PKD1	PKD1
Read1135	PKD1	PKD1
Read1136	PKD1P2	NONE
Read1137	PKD1P2	NONE
Read1138	PKD1P2	NONE
Read1139	PKD1P6	NONE
Read1140	PKD1P3	PKD1P3
Read1141	PKD1P3	NONE
Read1142	PKD1P6	NONE
Read1143	PKD1P4	PKD1P4
Read1144	PKD1P6	PKD1P6
Read1145	PKD1P5	PKD1P5
Read1146	PKD1	PKD1
Read1147	PKD1P1	NONE
Read1148	PKD1	NONE
Read1149	PKD1P2	NONE
Read1150	PKD1P4	NONE
Read1151	PKD1	PKD1
Read1152	PKD1P1	NONE
Read1153	PKD1	PKD1
Read1154	PKD1	PKD1
Read1155	PKD1P3	PKD1P3
Read1156	PKD1P1	NONE
Read1157	PKD1P2	NONE
Read1158	PKD1P5	NONE
Read1159	PKD1P4	NONE
Read1160	PKD1	PKD1
Read1161	PKD1P4	NONE
Read1162	PKD1P6	PKD1P6
Read1163	PKD1P1	NONE
Read1164	PKD1	PKD1
Read1165	PKD1P4	PKD1P4
Read1166	PKD1P6	PKD1P6
Read1167	PKD1	PKD1
Read1168	PKD1P3	NONE
Read1169	PKD1P4	PKD1P4
Read1170	PKD1P5	NONE
Read1171	PKD1P2	NONE
Read1172	PKD1P5	NONE
Read1173	PKD1P6	PKD1P6
Read1174	PKD1P6	PKD1P6
Read1175	PKD1P3	PKD1P3
Read1176	PKD1P3	NONE
Read1177	PKD1P4	NONE
Read1178	PKD1P4	NONE
Read1179	PKD1P1	NONE
Read1180	PKD1P5	NONE
Read1181	PKD1P5	PKD1P5
Read1182	PKD1P5	NONE
Read1183	PKD1P4	NONE
Read1184	PKD1P3	NONE
Read1185	PKD1P5	NONE
Read1186	PKD1P1	NONE
Read1187	PKD1P3	PKD1P3
Read1188	PKD1P3	NONE
Read1189	PKD1	PKD1
Read1190	PKD1P6	PKD1P6
Read1191	PKD1P3	NONE
Read1192	PKD1	NONE
Read1193	PKD1P3	PKD1P3
Read1194	PKD1P4	PKD1P4
Read1195	PKD1	PKD1
Read1196	PKD1P2	NONE
Read1197	PKD1	PKD1
Read1198	PKD1P3	PKD1P3
Read1199	PKD1P1	NONE
Read1200	PKD1P3	NONE
Read1201	PKD1	PKD1
Read1202	PKD1P6	PKD1P6
Read1203	PKD1P6	PKD1P6
Read1204	PKD1P5	PKD1P5
Read1205	PKD1	PKD1
Read1206	PKD1P3	NONE
Read1207	PKD1P5	PKD1P5
Read1208	PKD1P4	NONE
Read1209	PKD1P2	NONE
Read1210	PKD1P5	PKD1P5
Read1211	PKD1	PKD1
Read1212	PKD1	PKD1
Read1213	PKD1P1	NONE
Read1214	PKD1P4	NONE
Read1215	PKD1P5	NONE
Read1216	PKD1P6	PKD1P6
Read1217	PKD1P3	NONE
Read1218	PKD1	PKD1
Read1219	PKD1	PKD1
Read1220	PKD1P1	NONE
Read1221	PKD1P1	NONE
Read1222	PKD1	PKD1
Read1223	PKD1P2	NONE
Read1224	PKD1P5	NONE
Read1225	PKD1	PKD1
Read1226	PKD1P1	NONE
Read1227	PKD1P2	NONE
Read1228	PKD1P6	PKD1P6
Read1229	PKD1P6	NONE
Read1230	PKD1P6	PKD1P6
Read1231	PKD1P4	NONE
Read1232	PKD1P3	PKD1P3
Read1233	PKD1P6	PKD1P6
Read1234	PKD1	PKD1
Read1235	PKD1P2	PKD1P2
Read1236	PKD1P5	NONE
Read1237	PKD1P4	NONE
Read1238	PKD1P2	NONE
Read1239	PKD1P1	PKD1P1
Read1240	PKD1	PKD1
Read1241	PKD1P3	NONE
Read1242	PKD1P4	NONE
Read1243	PKD1P1	NONE
Read1244	PKD1	PKD1
Read1245	PKD1P3	PKD1P3
Read1246	PKD1P5	NONE
Read1247	PKD1P4	NONE
Read1248	PKD1P6	PKD1P6
Read1249	PKD1P5	NONE
Read1250	PKD1P2	NONE
Read1251	PKD1P5	NONE
Read1252	PKD1P5	NONE
Read1253	PKD1P1	NONE
Read1254	PKD1P2	NONE
Read1255	PKD1P2	NONE
Read1256	PKD1P3	NONE
Read1257	PKD1P1	NONE
Read1258	PKD1P3	NONE
Read1259	PKD1P6	PKD1P6
Read1260	PKD1P5	NONE
Read1261	PKD1P3	NONE
Read1262	PKD1P5	NONE
Read1263	PKD1P4	NONE
Read1264	PKD1P6	PKD1P6
Read1265	PKD1P6	NONE
Read1266	PKD1P2	PKD1P2
Read1267	PKD1P1	NONE
Read1268	PKD1	PKD1
Read1269	PKD1P6	PKD1P6
Read1270	PKD1P6	PKD1P6
Read1271	PKD1P6	PKD1P6
Read1272	PKD1P2	PKD1P2
Read1273	PKD1P6	PKD1P6
Read1274	PKD1P3	PKD1P3
Read1275	PKD1P2	PKD1P2
Read1276	PKD1P3	PKD1P3
Read1277	PKD1P4	PKD1P4
Read1278	PKD1	NONE
Read1279	PKD1P2	NONE
Read1280	PKD1P2	NONE
Read1281	PKD1P4	NONE
Read1282	PKD1P1	NONE
Read1283	PKD1P1	NONE
Read1284	PKD1P3	PKD1P3
Read1285	PKD1P4	PKD1P4
Read1286	PKD1P1	NONE
Read1287	PKD1P5	NONE
Read1288	PKD1P6	PKD1P6
Read1289	PKD1P1	NONE
Read1290	PKD1P2	NONE
Read1291	PKD1P1	NONE
Read1292	PKD1P3	NONE
Read1293	PKD1P1	NONE
Read1294	PKD1P6	PKD1P6
Read1295	PKD1P6	PKD1P6
Read1296	PKD1P6	PKD1P6
Read1297	PKD1P6	NONE
Read1298	PKD1P6	NONE
Read1299	PKD1P3	NONE
Read1300	PKD1P4	NONE
Read1301	PKD1P2	NONE
Read1302	PKD1	PKD1
Read1303	PKD1P6	PKD1P6
Read1304	PKD1P6	PKD1P6
Read1305	PKD1P2	NONE
Read1306	PKD1P6	PKD1P6
Read1307	PKD1P6	NONE
Read1308	PKD1P6	PKD1P6
Read1309	PKD1	PKD1
Read1310	PKD1P5	NONE
Read1311	PKD1P6	PKD1P6
Read1312	PKD1P1	NONE
Read1313	PKD1	PKD1
Read1314	PKD1P1	NONE
Read1315	PKD1P1	PKD1P1
Read1316	PKD1P6	PKD1P6
Read1317	PKD1P5	NONE
Read1318	PKD1P1	NONE
Read1319	PKD1P5	PKD1P5
Read1320	PKD1P2	PKD1P2
Read1321	PKD1P1	NONE
Read1322	PKD1P2	NONE
Read1323	PKD1P4	NONE
Read1324	PKD1P1	NONE
Read1325	PKD1P5	NONE
Read1326	PKD1P5	PKD1P5
Read1327	PKD1	PKD1
Read1328	PKD1P2	NONE
Read1329	PKD1P4	NONE
Read1330	PKD1P3	PKD1P3
Read1331	PKD1P3	NONE
Read1332	PKD1P5	NONE
Read1333	PKD1P5	NONE
Read1334	PKD1P6	PKD1P6
Read1335	PKD1P4	NONE
Read1336	PKD1P1	NONE
Read1337	PKD1	PKD1
Read1338	PKD1P4	NONE
Read1339	PKD1	PKD1
Read1340	PKD1P6	PKD1P6
Read1341	PKD1P6	NONE
Read1342	PKD1	PKD1
Read1343	PKD1P6	PKD1P6
Read1344	PKD1P5	NONE
Read1345	PKD1P3	NONE
Read1346	PKD1P1	NONE
Read1347	PKD1P2	NONE
Read1348	PKD1P6	PKD1P6
Read1349	PKD1P6	PKD1P6
Read1350	PKD1P6	PKD1P6
Read1351	PKD1P4	PKD1P4
Read1352	PKD1P1	NONE
Read1353	PKD1P3	NONE
Read1354	PKD1P4	NONE
Read1355	PKD1P1	NONE
Read1356	PKD1P5	NONE
Read1357	PKD1P1	PKD1P1
Read1358	PKD1P2	NONE
Read1359	PKD1P2	PKD1P2
Read1360	PKD1P2	PKD1P2
Read1361	PKD1P1	NONE
Read1362	PKD1P3	PKD1P3
Read1363	PKD1P4	NONE
Read1364	PKD1P6	NONE
Read1365	PKD1P4	NONE
Read1366	PKD1P5	NONE
Read1367	PKD1P3	NONE
Read1368	PKD1P1	NONE
Read1369	PKD1P1	NONE
Read1370	PKD1P2	NONE
Read1371	PKD1P1	NONE
Read1372	PKD1	PKD1
Read1373	PKD1	PKD1
Read1374	PKD1P2	NONE
Read1375	PKD1P3	NONE
Read1376	PKD1P6	NONE
Read1377	PKD1P3	NONE
Read1378	PKD1P6	PKD1P6
Read1379	PKD1P3	NONE
Read1380	PKD1P5	NONE
Read1381	PKD1P4	NONE
Read1382	PKD1	PKD1
Read1383	PKD1P6	NONE
Read1384	PKD1P4	NONE
Read1385	PKD1P3	NONE
Read1386	PKD1P4	NONE
Read1387	PKD1P4	NONE
Read1388	PKD1	PKD1
Read1389	PKD1P3	NONE
Read1390	PKD1	PKD1
Read1391	PKD1	PKD1
Read1392	PKD1P2	NONE
Read1393	PKD1P3	PKD1P3
Read1394	PKD1P5	PKD1P5
Read1395	PKD1	PKD1
Read1396	PKD1P3	NONE
Read1397	PKD1P4	NONE
Read1398	PKD1P1	NONE
Read1399	PKD1P6	PKD1P6
Read1400	PKD1P6	PKD1P6
Read1401	PKD1P2	NONE
Read1402	PKD1P2	NONE
Read1403	PKD1P1	NONE
Read1404	PKD1P5	PKD1P5
Read1405	PKD1P6	PKD1P6
Read1406	PKD1P1	NONE
Read1407	PKD1P5	PKD1P5
Read1408	PKD1P3	NONE
Read1409	PKD1P2	NONE
Read1410	PKD1P3	PKD1P3
Read1411	PKD1P6	PKD1P6
Read1412	PKD1P3	NONE
Read1413	PKD1P6	PKD1P6
Read1414	PKD1P6	NONE
Read1415	PKD1	PKD1
Read1416	PKD1P4	NONE
Read1417	PKD1	PKD1
Read1418	PKD1P6	NONE
Read1419	PKD1	PKD1
Read1420	PKD1	PKD1
Read1421	PKD1P2	NONE
Read1422	PKD1P2	NONE
Read1423	PKD1P3	NONE
Read1424	PKD1P4	NONE
Read1425	PKD1P3	NONE
Read1426	PKD1P5	NONE
Read1427	PKD1	PKD1
Read1428	PKD1P2	NONE
Read1429	PKD1P4	PKD1P4
Read1430	PKD1P5	PKD1P5
Read1431	PKD1P1	NONE
Read1432	PKD1P6	PKD1P6
Read1433	PKD1P2	NONE
Read1434	PKD1P3	NONE
Read1435	PKD1P4	NONE
Read1436	PKD1P5	NONE
Read1437	PKD1P6	PKD1P6
Read1438	PKD1P3	PKD1P3
Read1439	PKD1P5	NONE
Read1440	PKD1P4	NONE
Read1441	PKD1P5	NONE
Read1442	PKD1P3	NONE
Read1443	PKD1	PKD1
Read1444	PKD1P5	NONE
Read1445	PKD1P6	PKD1P6
Read1446	PKD1P2	NONE
Read1447	PKD1P5	NONE
Read1448	PKD1	PKD1
Read1449	PKD1P6	PKD1P6
Read1450	PKD1P1	NONE
Read1451	PKD1P3	NONE
Read1452	PKD1P5	PKD1P5
Read1453	PKD1P4	NONE
Read1454	PKD1P4	NONE
Read1455	PKD1P6	NONE
Read1456	PKD1P4	NONE
Read1457	PKD1P5	NONE
Read1458	PKD1	PKD1
Read1459	PKD1P4	PKD1P4
Read1460	PKD1P2	NONE
Read1461	PKD1P6	PKD1P6
Read1462	PKD1P5	PKD1P5
Read1463	PKD1P1	NONE
Read1464	PKD1P1	NONE
Read1465	PKD1P1	NONE
Read1466	PKD1	PKD1
Read1467	PKD1P1	NONE
Read1468	PKD1P6	NONE
Read1469	PKD1P3	PKD1P3
Read1470	PKD1P4	NONE
Read1471	PKD1P2	NONE
Read1472	PKD1P2	NONE
Read1473	PKD1P6	PKD1P6
Read1474	PKD1P1	NONE
Read1475	PKD1P1	NONE
Read1476	PKD1P1	NONE
Read1477	PKD1P6	PKD1P6
Read1478	PKD1	PKD1
Read1479	PKD1P2	NONE
Read1480	PKD1P3	NONE
Read1481	PKD1P3	NONE
Read1482	PKD1P6	NONE
Read1483	PKD1P1	NONE
Read1484	PKD1P3	NONE
Read1485	PKD1	PKD1
Read1486	PKD1P2	NONE
Read1487	PKD1P6	NONE
Read1488	PKD1P6	PKD1P6
Read1489	PKD1P6	PKD1P6
Read1490	PKD1P1	NONE
Read1491	PKD1P4	NONE
Read1492	PKD1	PKD1
Read1493	PKD1P5	NONE
Read1494	PKD1P2	NONE
Read1495	PKD1P1	NONE
Read1496	PKD1	PKD1
Read1497	PKD1P4	NONE
Read1498	PKD1P6	NONE
Read1499	PKD1	PKD1
Read1500	PKD1	PKD1
Read1501	PKD1	PKD1
Read1502	PKD1P4	NONE
Read1503	PKD1P3	NONE
Read1504	PKD1P4	NONE
Read1505	PKD1P6	NONE
Read1506	PKD1	PKD1
Read1507	PKD1	PKD1
Read1508	PKD1	PKD1
Read1509	PKD1P3	NONE
Read1510	PKD1	PKD1
Read1511	PKD1P3	NONE
Read1512	PKD1	PKD1
Read1513	PKD1P5	PKD1P5
Read1514	PKD1P6	PKD1P6
Read1515	PKD1P2	NONE
Read1516	PKD1P4	PKD1P4
Read1517	PKD1P4	NONE
Read1518	PKD1	PKD1
Read1519	PKD1P3	NONE
Read1520	PKD1P2	NONE
Read1521	PKD1P3	NONE
Read1522	PKD1P3	PKD1P3
Read1523	PKD1	PKD1
Read1524	PKD1P2	NONE
Read1525	PKD1P6	PKD1P6
Read1526	PKD1P4	NONE
Read1527	PKD1P1	NONE
Read1528	PKD1P6	PKD1P6
Read1529	PKD1P6	PKD1P6
Read1530	PKD1P6	PKD1P6
Read1531	PKD1P4	NONE
Read1532	PKD1P2	NONE
Read1533	PKD1P3	PKD1P3
Read1534	PKD1P2	PKD1P2
Read1535	PKD1P3	PKD1P3
Read1536	PKD1P5	NONE
Read1537	PKD1P1	NONE
Read1538	PKD1P2	NONE
Read1539	PKD1P5	NONE
Read1540	PKD1P4	NONE
Read1541	PKD1	PKD1
Read1542	PKD1P5	NONE
Read1543	PKD1P4	NONE
Read1544	PKD1	PKD1
Read1545	PKD1P4	NONE
Read1546	PKD1P2	NONE
Read1547	PKD1P1	NONE
Read1548	PKD1P3	PKD1P3
Read1549	PKD1	PKD1
Read1550	PKD1P6	PKD1P6
Read1551	PKD1P5	NONE
Read1552	PKD1	PKD1
Read1553	PKD1P4	NONE
Read1554	PKD1P4	PKD1P4
Read1555	PKD1P3	PKD1P3
Read1556	PKD1P4	PKD1P4
Read1557	PKD1P6	PKD1P6
Read1558	PKD1P4	NONE
Read1559	PKD1	PKD1
Read1560	PKD1	PKD1
Read1561	PKD1P6	PKD1P6
Read1562	PKD1P4	PKD1P4
Read1563	PKD1P3	NONE
Read1564	PKD1P1	PKD1P1
Read1565	PKD1P4	NONE
Read1566	PKD1P4	NONE
Read1567	PKD1P6	PKD1P6
Read1568	PKD1P5	NONE
Read1569	PKD1P6	PKD1P6
Read1570	PKD1P4	NONE
Read1571	PKD1P3	NONE
Read1572	PKD1P5	NONE
Read1573	PKD1P2	PKD1P2
Read1574	PKD1P6	PKD1P6
Read1575	PKD1P4	NONE
Read1576	PKD1P3	PKD1P3
Read1577	PKD1P6	PKD1P6
Read1578	PKD1P5	PKD1P5
Read1579	PKD1	PKD1
Read1580	PKD1P3	PKD1P3
Read1581	PKD1	PKD1
Read1582	PKD1	PKD1
Read1583	PKD1P2	NONE
Read1584	PKD1P4	NONE
Read1585	PKD1	PKD1
Read1586	PKD1P1	NONE
Read1587	PKD1P2	NONE
Read1588	PKD1P4	NONE
Read1589	PKD1P4	NONE
Read1590	PKD1	PKD1
Read1591	PKD1P6	PKD1P6
Read1592	PKD1P6	PKD1P6
Read1593	PKD1P3	NONE
Read1594	PKD1P5	NONE
Read1595	PKD1P6	PKD1P6
Read1596	PKD1P2	PKD1P2
Read1597	PKD1P1	NONE
Read1598	PKD1P5	PKD1P5
Read1599	PKD1P4	NONE
Read1600	PKD1P5	NONE
Read1601	PKD1P4	NONE
Read1602	PKD1	PKD1
Read1603	PKD1	PKD1
Read1604	PKD1P1	NONE
Read1605	PKD1P2	PKD1P2
Read1606	PKD1P4	NONE
Read1607	PKD1P3	NONE
Read1608	PKD1P6	PKD1P6
Read1609	PKD1P6	PKD1P6
Read1610	PKD1P2	NONE
Read1611	PKD1P1	NONE
Read1612	PKD1P5	NONE
Read1613	PKD1P1	PKD1P1
Read1614	PKD1P5	NONE
Read1615	PKD1P4	NONE
Read1616	PKD1P1	NONE
Read1617	PKD1P2	NONE
Read1618	PKD1P5	NONE
Read1619	PKD1P4	NONE
Read1620	PKD1P1	NONE
Read1621	PKD1P2	PKD1P2
Read1622	PKD1P3	PKD1P3
Read1623	PKD1P4	NONE
Read1624	PKD1P2	NONE
Read1625	PKD1P5	NONE
Read1626	PKD1	PKD1
Read1627	PKD1P5	PKD1P5
Read1628	PKD1P6	NONE
Read1629	PKD1P3	NONE
Read1630	PKD1P6	PKD1P6
Read1631	PKD1P4	PKD1P4
Read1632	PKD1P3	NONE
Read1633	PKD1P5	NONE
Read1634	PKD1P3	PKD1P3
Read1635	PKD1P5	NONE
Read1636	PKD1P2	PKD1P2
Read1637	PKD1P4	NONE
Read1638	PKD1	NONE
Read1639	PKD1P2	NONE
Read1640	PKD1P5	NONE
Read1641	PKD1P3	NONE
Read1642	PKD1P3	PKD1P3
Read1643	PKD1P3	NONE
Read1644	PKD1P1	PKD1P1
Read1645	PKD1P6	NONE
Read1646	PKD1P1	NONE
Read1647	PKD1P5	NONE
Read1648	PKD1P2	NONE
Read1649	PKD1P1	NONE
Read1650	PKD1P6	NONE
Read1651	PKD1P1	NONE
Read1652	PKD1P5	PKD1P5
Read1653	PKD1	PKD1
Read1654	PKD1P4	NONE
Read1655	PKD1P3	NONE
Read1656	PKD1P1	NONE
Read1657	PKD1P3	PKD1P3
Read1658	PKD1P3	NONE
Read1659	PKD1P3	NONE
Read1660	PKD1P6	PKD1P6
Read1661	PKD1P5	PKD1P5
Read1662	PKD1	PKD1
Read1663	PKD1P2	NONE
Read1664	PKD1P2	NONE
Read1665	PKD1P3	NONE
Read1666	PKD1P2	NONE
Read1667	PKD1P6	PKD1P6
Read1668	PKD1	PKD1
Read1669	PKD1	PKD1
Read1670	PKD1P5	NONE
Read1671	PKD1P2	NONE
Read1672	PKD1P2	NONE
Read1673	PKD1P5	PKD1P5
Read1674	PKD1P1	NONE
Read1675	PKD1P6	PKD1P6
Read1676	PKD1P4	NONE
Read1677	PKD1	PKD1
Read1678	PKD1	PKD1
Read1679	PKD1P3	NONE
Read1680	PKD1P1	PKD1P1
Read1681	PKD1P6	PKD1P6
Read1682	PKD1P5	PKD1P5
Read1683	PKD1P2	NONE
Read1684	PKD1P1	NONE
Read1685	PKD1P5	NONE
Read1686	PKD1P4	NONE
Read1687	PKD1P6	PKD1P6
Read1688	PKD1P1	PKD1P1
Read1689	PKD1P1	NONE
Read1690	PKD1	PKD1
Read1691	PKD1	PKD1
Read1692	PKD1P5	NONE
Read1693	PKD1P1	PKD1P1
Read1694	PKD1P3	PKD1P3
Read1695	PKD1P3	NONE
Read1696	PKD1P5	NONE
Read1697	PKD1P3	NONE
Read1698	PKD1P2	NONE
Read1699	PKD1P2	NONE
Read1700	PKD1P3	NONE
Read1701	PKD1P3	PKD1P3
Read1702	PKD1P3	NONE
Read1703	PKD1P4	NONE
Read1704	PKD1P2	NONE
Read1705	PKD1	PKD1
Read1706	PKD1P1	NONE
Read1707	PKD1P2	PKD1P2
Read1708	PKD1P6	PKD1P6
Read1709	PKD1	PKD1
Read1710	PKD1P6	PKD1P6
Read1711	PKD1P5	NONE
Read1712	PKD1P1	PKD1P1
Read1713	PKD1P2	NONE
Read1714	PKD1P6	PKD1P6
Read1715	PKD1P6	PKD1P6
Read1716	PKD1P2	PKD1P2
Read1717	PKD1P1	PKD1P1
Read1718	PKD1P2	NONE
Read1719	PKD1P4	PKD1P4
Read1720	PKD1P3	NONE
Read1721	PKD1P5	NONE
Read1722	PKD1P4	NONE
Read1723	PKD1P3	NONE
Read1724	PKD1	PKD1
Read1725	PKD1P1	NONE
Read1726	PKD1P3	PKD1P3
Read1727	PKD1	PKD1
Read1728	PKD1	PKD1
Read1729	PKD1P2	NONE
