Read_Name	Origin_Gene	Mapped_Gene
Read2199	PKD1P6	PKD1P6
Read2205	PKD1	PKD1
Read2212	PKD1	PKD1
Read2213	PKD1P4	PKD1P4
Read2216	PKD1P6	PKD1P6
Read2217	PKD1P6	PKD1P6
Read2220	PKD1	PKD1
Read2221	PKD1	PKD1
Read2223	PKD1P4	PKD1P4
Read2224	PKD1	PKD1
Read2226	PKD1P6	PKD1P6
Read2229	PKD1P6	PKD1P6
Read2230	PKD1P6	PKD1P6
Read2233	PKD1P5	PKD1P5
Read2238	PKD1	PKD1
Read2239	PKD1	PKD1
Read2242	PKD1P4	PKD1P4
Read2246	PKD1P6	PKD1P6
Read2247	PKD1	PKD1
Read2253	PKD1	PKD1
Read2254	PKD1P6	PKD1P6
Read2261	PKD1P5	PKD1P5
Read2263	PKD1	PKD1
Read2265	PKD1P6	PKD1P6
Read2269	PKD1P6	PKD1P6
Read2270	PKD1P1	PKD1P1
Read2272	PKD1	PKD1
Read2275	PKD1P3	PKD1P3
Read2279	PKD1P1	PKD1P1
Read2282	PKD1	PKD1
Read2284	PKD1	PKD1
Read2286	PKD1P5	PKD1P5
Read2287	PKD1P3	PKD1P3
Read2292	PKD1P3	PKD1P3
Read2294	PKD1P2	PKD1P2
Read2296	PKD1P6	PKD1P6
Read2297	PKD1P1	PKD1P1
Read2307	PKD1P6	PKD1P6
Read2311	PKD1P3	PKD1P3
Read2314	PKD1P6	PKD1P6
Read2315	PKD1P6	PKD1P6
Read2316	PKD1P2	PKD1P2
Read2320	PKD1	PKD1
Read2321	PKD1P4	PKD1P4
Read2327	PKD1P6	PKD1P6
Read2328	PKD1P3	PKD1P3
Read2333	PKD1P6	PKD1P6
Read2335	PKD1P5	PKD1P5
Read2336	PKD1P3	PKD1P3
Read2337	PKD1	PKD1
Read2338	PKD1	PKD1
Read2339	PKD1P6	PKD1P6
Read2343	PKD1P6	PKD1P6
Read2345	PKD1	PKD1
Read2349	PKD1P6	PKD1P6
Read2356	PKD1P3	PKD1P3
Read2358	PKD1	PKD1
Read2363	PKD1P6	PKD1P6
Read2366	PKD1P4	PKD1P4
Read2372	PKD1P2	PKD1P2
Read2375	PKD1P2	PKD1P2
Read2378	PKD1P6	PKD1P6
Read2381	PKD1	PKD1
Read2385	PKD1	PKD1
Read2387	PKD1	PKD1
Read2389	PKD1P4	PKD1P4
Read2390	PKD1P2	PKD1P2
Read2392	PKD1P6	PKD1P6
Read2393	PKD1P5	PKD1P5
Read2397	PKD1P1	PKD1P1
Read2405	PKD1P2	PKD1P2
Read2409	PKD1P6	PKD1P6
Read2411	PKD1P6	PKD1P6
Read2412	PKD1P5	PKD1P5
Read2417	PKD1P2	PKD1P2
Read2426	PKD1P6	PKD1P6
Read2434	PKD1P6	PKD1P6
Read2435	PKD1	PKD1
Read2436	PKD1P2	PKD1P2
Read2437	PKD1P6	PKD1P6
Read2438	PKD1P5	PKD1P5
Read2442	PKD1P6	PKD1P6
Read2443	PKD1	PKD1
Read2446	PKD1P4	PKD1P4
Read2448	PKD1	PKD1
Read2449	PKD1P6	PKD1P6
Read2450	PKD1P5	PKD1P5
Read2451	PKD1P3	PKD1P3
Read2454	PKD1P6	PKD1P6
Read2459	PKD1	PKD1
Read2461	PKD1P6	PKD1P6
Read2463	PKD1P2	PKD1P2
Read2464	PKD1P2	PKD1P2
Read2466	PKD1P6	PKD1P6
Read2467	PKD1P5	PKD1P5
Read2468	PKD1P4	PKD1P4
Read2473	PKD1P5	PKD1P5
Read2475	PKD1P2	PKD1P2
Read2477	PKD1	PKD1
Read2490	PKD1P6	PKD1P6
Read2494	PKD1	PKD1
Read2497	PKD1P6	PKD1P6
Read2499	PKD1P6	PKD1P6
Read2500	PKD1P2	PKD1P2
Read2501	PKD1P6	PKD1P6
Read2502	PKD1P6	PKD1P6
Read2503	PKD1P3	PKD1P3
Read2505	PKD1	PKD1
Read2508	PKD1P6	PKD1P6
Read2510	PKD1P6	PKD1P6
Read2512	PKD1P6	PKD1P6
Read2513	PKD1P6	PKD1P6
Read2516	PKD1P6	PKD1P6
Read2517	PKD1P3	PKD1P3
Read2518	PKD1	PKD1
Read2519	PKD1	PKD1
Read2520	PKD1P2	PKD1P2
Read2521	PKD1P6	PKD1P6
Read2526	PKD1	PKD1
Read2527	PKD1P6	PKD1P6
Read2534	PKD1P4	PKD1P4
Read2535	PKD1P4	PKD1P4
Read2537	PKD1	PKD1
Read2539	PKD1	PKD1
Read2540	PKD1P6	PKD1P6
Read2543	PKD1P6	PKD1P6
Read2546	PKD1	PKD1
Read2549	PKD1	PKD1
Read2551	PKD1	PKD1
Read2554	PKD1P6	PKD1P6
Read2559	PKD1	PKD1
Read2561	PKD1P6	PKD1P6
Read2562	PKD1	PKD1
Read2565	PKD1P5	PKD1P5
Read2568	PKD1P6	PKD1P6
Read2571	PKD1P6	PKD1P6
Read2573	PKD1	PKD1
Read2579	PKD1	PKD1
Read2594	PKD1	PKD1
Read2596	PKD1P2	PKD1P2
Read2599	PKD1P5	PKD1P5
Read2600	PKD1	PKD1
Read2601	PKD1	PKD1
Read2607	PKD1P6	PKD1P6
Read2608	PKD1P2	PKD1P2
Read2609	PKD1P2	PKD1P2
Read2611	PKD1P6	PKD1P6
Read2616	PKD1	PKD1
Read2622	PKD1P6	PKD1P6
Read2623	PKD1P2	PKD1P2
Read2626	PKD1	PKD1
Read2629	PKD1P6	PKD1P6
Read2632	PKD1P6	PKD1P6
Read2635	PKD1P6	PKD1P6
Read2637	PKD1P5	PKD1P5
Read2643	PKD1P6	PKD1P6
Read2644	PKD1P6	PKD1P6
Read2645	PKD1P3	PKD1P3
Read2647	PKD1P3	PKD1P3
Read2649	PKD1P2	PKD1P2
Read2653	PKD1P3	PKD1P3
Read2656	PKD1P6	PKD1P6
Read2657	PKD1P6	PKD1P6
Read2658	PKD1	PKD1
Read2661	PKD1P3	PKD1P3
Read2663	PKD1P2	PKD1P2
Read2670	PKD1P3	PKD1P3
Read2675	PKD1P2	PKD1P2
Read2676	PKD1P3	PKD1P3
Read2679	PKD1	PKD1
Read2681	PKD1	PKD1
Read2683	PKD1P6	PKD1P6
Read2684	PKD1P3	PKD1P3
Read2685	PKD1P6	PKD1P6
Read2688	PKD1P5	PKD1P5
Read2689	PKD1	PKD1
Read2692	PKD1	PKD1
Read2694	PKD1P6	PKD1P6
Read2695	PKD1P6	PKD1P6
Read2698	PKD1P2	PKD1P2
Read2699	PKD1P1	PKD1P1
Read2703	PKD1P6	PKD1P6
Read2704	PKD1P6	PKD1P6
Read2707	PKD1	PKD1
Read2708	PKD1	PKD1
Read2710	PKD1P3	PKD1P3
Read2711	PKD1P1	PKD1P1
Read2713	PKD1	PKD1
Read2715	PKD1P6	PKD1P6
Read2718	PKD1P6	PKD1P6
Read2719	PKD1P6	PKD1P6
Read2721	PKD1P5	PKD1P5
Read2722	PKD1P5	PKD1P5
Read2724	PKD1	PKD1
Read2726	PKD1	PKD1
Read2730	PKD1	PKD1
Read2733	PKD1P2	PKD1P2
Read2734	PKD1P4	PKD1P4
Read2748	PKD1	PKD1
Read2749	PKD1	PKD1
Read2750	PKD1P4	PKD1P4
Read2752	PKD1P3	PKD1P3
Read2753	PKD1	PKD1
Read2754	PKD1P6	PKD1P6
Read2756	PKD1P1	PKD1P1
Read2760	PKD1P2	PKD1P2
Read2762	PKD1	PKD1
Read2765	PKD1P6	PKD1P6
Read2769	PKD1P4	PKD1P4
Read2772	PKD1P2	PKD1P2
Read2774	PKD1P4	PKD1P4
Read2775	PKD1P5	PKD1P5
Read2777	PKD1	PKD1
Read2781	PKD1P3	PKD1P3
Read2782	PKD1P3	PKD1P3
Read2784	PKD1	PKD1
Read2785	PKD1P3	PKD1P3
Read2789	PKD1	PKD1
Read2793	PKD1P6	PKD1P6
Read2794	PKD1	PKD1
Read2796	PKD1	PKD1
Read2797	PKD1P6	PKD1P6
Read2801	PKD1P2	PKD1P2
Read2804	PKD1	PKD1
Read2807	PKD1P6	PKD1P6
Read2808	PKD1P6	PKD1P6
Read2810	PKD1P6	PKD1P6
Read2813	PKD1P6	PKD1P6
Read2822	PKD1P5	PKD1P5
Read2823	PKD1	PKD1
Read2825	PKD1P6	PKD1P6
Read2831	PKD1	PKD1
Read2833	PKD1	PKD1
Read2835	PKD1	PKD1
Read2836	PKD1	PKD1
Read2841	PKD1	PKD1
Read2843	PKD1P5	PKD1P5
Read2849	PKD1P6	PKD1P6
Read2857	PKD1P4	PKD1P4
Read2860	PKD1P6	PKD1P6
Read2863	PKD1	PKD1
Read2864	PKD1P6	PKD1P6
Read2867	PKD1P6	PKD1P6
Read2868	PKD1P6	PKD1P6
Read2874	PKD1P6	PKD1P6
Read2878	PKD1	PKD1
Read2881	PKD1P6	PKD1P6
Read2883	PKD1	PKD1
Read2886	PKD1P3	PKD1P3
Read2887	PKD1P3	PKD1P3
Read2888	PKD1	PKD1
Read2892	PKD1	PKD1
Read2894	PKD1	PKD1
Read2899	PKD1	PKD1
Read2900	PKD1	PKD1
Read2902	PKD1P4	PKD1P4
Read2905	PKD1P6	PKD1P6
Read2907	PKD1P2	PKD1P2
Read2909	PKD1	PKD1
Read2911	PKD1	PKD1
Read2915	PKD1P4	PKD1P4
Read2921	PKD1P5	PKD1P5
Read2922	PKD1P5	PKD1P5
Read2926	PKD1	PKD1
Read2933	PKD1P5	PKD1P5
Read2937	PKD1P5	PKD1P5
Read2940	PKD1	PKD1
Read2941	PKD1P4	PKD1P4
Read2944	PKD1	PKD1
Read2945	PKD1P1	PKD1P1
Read2947	PKD1P6	PKD1P6
Read2953	PKD1P5	PKD1P5
Read2955	PKD1	PKD1
Read2956	PKD1P6	PKD1P6
Read2957	PKD1P6	PKD1P6
Read2959	PKD1	PKD1
Read2960	PKD1	PKD1
Read2964	PKD1	PKD1
Read2967	PKD1	PKD1
Read2969	PKD1	PKD1
Read2972	PKD1	PKD1
Read2976	PKD1P5	PKD1P5
Read2984	PKD1P3	PKD1P3
Read2985	PKD1P6	PKD1P6
Read2988	PKD1P6	PKD1P6
Read2992	PKD1P6	PKD1P6
Read2993	PKD1P6	PKD1P6
Read2994	PKD1	PKD1
Read2996	PKD1P5	PKD1P5
Read3000	PKD1	PKD1
Read3005	PKD1P1	PKD1P1
Read3006	PKD1P6	PKD1P6
Read3007	PKD1P3	PKD1P3
Read3009	PKD1P4	PKD1P4
Read3012	PKD1	PKD1
Read3013	PKD1	PKD1
Read3014	PKD1P2	PKD1P2
Read3015	PKD1P5	PKD1P5
Read3016	PKD1P1	PKD1P1
Read3018	PKD1	PKD1
Read3019	PKD1P3	PKD1P3
Read3025	PKD1P6	PKD1P6
Read3029	PKD1P3	PKD1P3
Read3030	PKD1P4	PKD1P4
Read3032	PKD1P6	PKD1P6
Read3033	PKD1	PKD1
Read3036	PKD1P6	PKD1P6
Read3037	PKD1P5	PKD1P5
Read3040	PKD1	PKD1
Read3043	PKD1P6	PKD1P6
Read3044	PKD1P5	PKD1P5
Read3046	PKD1P3	PKD1P3
Read3047	PKD1P1	PKD1P1
Read3052	PKD1	PKD1
Read3055	PKD1	PKD1
Read3056	PKD1P3	PKD1P3
Read3059	PKD1P6	PKD1P6
Read3062	PKD1P3	PKD1P3
Read3063	PKD1P2	PKD1P2
Read3064	PKD1	PKD1
Read3068	PKD1P2	PKD1P2
Read3071	PKD1P6	PKD1P6
Read3072	PKD1P5	PKD1P5
Read3074	PKD1P6	PKD1P6
Read3077	PKD1	PKD1
Read3078	PKD1P6	PKD1P6
Read3082	PKD1P3	PKD1P3
Read3084	PKD1P5	PKD1P5
Read3086	PKD1P6	PKD1P6
Read3087	PKD1P3	PKD1P3
Read3088	PKD1	PKD1
Read3089	PKD1P3	PKD1P3
Read3092	PKD1P1	PKD1P1
Read3099	PKD1P6	PKD1P6
Read3100	PKD1	PKD1
Read3104	PKD1	PKD1
Read3107	PKD1P4	PKD1P4
Read3109	PKD1	PKD1
Read3110	PKD1P6	PKD1P6
Read3111	PKD1P6	PKD1P6
Read3115	PKD1P4	PKD1P4
Read3118	PKD1	PKD1
Read3119	PKD1P2	PKD1P2
Read3122	PKD1P3	PKD1P3
Read3123	PKD1	PKD1
Read3126	PKD1P6	PKD1P6
Read3131	PKD1P5	PKD1P5
Read3132	PKD1P6	PKD1P6
Read3135	PKD1	PKD1
Read3136	PKD1	PKD1
Read3140	PKD1P5	PKD1P5
Read3141	PKD1P2	PKD1P2
Read3142	PKD1P6	PKD1P6
Read3143	PKD1	PKD1
Read3149	PKD1P3	PKD1P3
Read3153	PKD1P3	PKD1P3
Read3156	PKD1	PKD1
Read3161	PKD1	PKD1
Read3162	PKD1	PKD1
Read3164	PKD1P5	PKD1P5
Read3167	PKD1P4	PKD1P4
Read3174	PKD1P5	PKD1P5
Read3177	PKD1	PKD1
Read3178	PKD1P6	PKD1P6
Read3180	PKD1	PKD1
Read3181	PKD1P1	PKD1P4
Read3185	PKD1	PKD1
Read3191	PKD1P6	PKD1P6
Read3192	PKD1P5	PKD1P5
Read3194	PKD1P3	PKD1P3
Read3197	PKD1P1	PKD1P1
Read3200	PKD1	PKD1
Read3201	PKD1P3	PKD1P3
Read3202	PKD1P1	PKD1P1
Read3204	PKD1P5	PKD1P5
Read3211	PKD1	PKD1
Read3212	PKD1	PKD1
Read3214	PKD1P1	PKD1P1
Read3215	PKD1	PKD1
Read3216	PKD1P6	PKD1P6
Read3217	PKD1	PKD1
Read3220	PKD1P1	PKD1P1
Read3221	PKD1P6	PKD1P6
Read3225	PKD1P3	PKD1P3
Read3228	PKD1P6	PKD1P6
Read3230	PKD1	PKD1
Read3235	PKD1	PKD1
Read3240	PKD1	PKD1
Read3251	PKD1P6	PKD1P6
Read3252	PKD1P6	PKD1P6
Read3254	PKD1	PKD1
Read3258	PKD1P2	PKD1P2
Read3260	PKD1P6	PKD1P6
Read3261	PKD1P1	PKD1P1
Read3262	PKD1	PKD1
Read3263	PKD1P5	PKD1P5
Read3265	PKD1P6	PKD1P6
Read3266	PKD1P2	PKD1P2
Read3271	PKD1P2	PKD1P2
Read3276	PKD1P5	PKD1P5
Read3281	PKD1	PKD1
Read3289	PKD1P5	PKD1P5
Read3294	PKD1P6	PKD1P6
Read3296	PKD1P5	PKD1P5
Read3299	PKD1	PKD1
Read3303	PKD1P3	PKD1P3
Read3314	PKD1	PKD1
Read3322	PKD1	PKD1
Read3326	PKD1P2	PKD1P2
Read3328	PKD1P6	PKD1P6
Read3333	PKD1P6	PKD1P6
Read3334	PKD1P2	PKD1P2
Read3335	PKD1P3	PKD1P3
Read3336	PKD1P2	PKD1P2
Read3337	PKD1P3	PKD1P3
Read3339	PKD1P1	PKD1P1
Read3347	PKD1P6	PKD1P6
Read3349	PKD1P6	PKD1P6
Read3354	PKD1P6	PKD1P6
Read3355	PKD1P4	PKD1P4
Read3356	PKD1P6	PKD1P6
Read3358	PKD1	PKD1
Read3362	PKD1P4	PKD1P4
Read3364	PKD1P3	PKD1P3
Read3369	PKD1P4	PKD1P4
Read3373	PKD1	PKD1
Read3375	PKD1P5	PKD1P5
Read3379	PKD1P3	PKD1P3
Read3384	PKD1P6	PKD1P6
Read3386	PKD1P6	PKD1P6
Read3390	PKD1P6	PKD1P6
Read3391	PKD1P3	PKD1P3
Read3403	PKD1P6	PKD1P6
Read3404	PKD1P6	PKD1P6
Read3409	PKD1	PKD1
Read3410	PKD1	PKD1
Read3414	PKD1P5	PKD1P5
Read3421	PKD1P1	PKD1P1
Read3422	PKD1P6	PKD1P6
Read3426	PKD1	PKD1
Read3427	PKD1P6	PKD1P6
Read3428	PKD1	PKD1
Read3432	PKD1P6	PKD1P6
Read3433	PKD1	PKD1
Read3438	PKD1P6	PKD1P6
Read3439	PKD1P6	PKD1P6
Read3440	PKD1	PKD1
Read3441	PKD1P6	PKD1P6
Read3443	PKD1P6	PKD1P6
Read3447	PKD1P1	PKD1P1
Read3448	PKD1P6	PKD1P6
Read3450	PKD1P4	PKD1P4
Read3451	PKD1P6	PKD1P6
Read3452	PKD1	PKD1
Read3453	PKD1P5	PKD1P5
Read3455	PKD1P6	PKD1P6
Read3459	PKD1	PKD1
Read3464	PKD1	PKD1
Read3467	PKD1P2	PKD1P2
Read3471	PKD1P2	PKD1P6
Read3472	PKD1	PKD1
Read3473	PKD1P5	PKD1P5
Read3476	PKD1	PKD1
Read3479	PKD1P6	PKD1P6
Read3482	PKD1	PKD1
Read3483	PKD1P3	PKD1P3
Read3486	PKD1P5	PKD1P5
Read3487	PKD1	PKD1
Read3490	PKD1P1	PKD1P1
Read3491	PKD1P5	PKD1P5
Read3492	PKD1P6	PKD1P6
Read3495	PKD1	PKD1
Read3496	PKD1	PKD1
Read3505	PKD1P3	PKD1P3
Read3507	PKD1P1	PKD1P1
Read3510	PKD1P6	PKD1P6
Read3512	PKD1	PKD1
Read3520	PKD1P6	PKD1P6
Read3521	PKD1P6	PKD1P6
Read3522	PKD1	PKD1
Read3523	PKD1P6	PKD1P6
Read3524	PKD1	PKD1
Read3529	PKD1P4	PKD1P4
Read3531	PKD1P6	PKD1P6
Read3534	PKD1P6	PKD1P6
Read3535	PKD1	PKD1
Read3536	PKD1P1	PKD1P1
Read3537	PKD1P1	PKD1P1
Read3541	PKD1	PKD1
Read3546	PKD1P4	PKD1P4
Read3547	PKD1P6	PKD1P6
Read3549	PKD1	PKD1
Read3550	PKD1	PKD1
Read3553	PKD1P2	PKD1P2
Read3555	PKD1P3	PKD1P3
Read3557	PKD1P6	PKD1P6
Read3560	PKD1P3	PKD1P3
Read3564	PKD1P6	PKD1P6
Read3570	PKD1	PKD1
Read3571	PKD1	PKD1
Read3573	PKD1P2	PKD1P2
Read3575	PKD1P6	PKD1P6
Read3576	PKD1P6	PKD1P6
Read3580	PKD1P6	PKD1P6
Read3584	PKD1P3	PKD1P3
Read3587	PKD1P4	PKD1P4
Read3589	PKD1	PKD1
Read3593	PKD1P6	PKD1P6
Read3594	PKD1	PKD1
Read3595	PKD1P6	PKD1P6
Read3598	PKD1P6	PKD1P6
Read3600	PKD1	PKD1
Read3601	PKD1	PKD1
Read3603	PKD1P1	PKD1P1
Read3605	PKD1P6	PKD1P6
Read3607	PKD1P6	PKD1P6
Read3610	PKD1	PKD1
Read3611	PKD1	PKD1
Read3612	PKD1	PKD1
Read3615	PKD1P2	PKD1P2
Read3617	PKD1P5	PKD1P5
Read3619	PKD1P6	PKD1P6
Read3620	PKD1P6	PKD1P6
Read3621	PKD1	PKD1
Read3623	PKD1	PKD1
Read3625	PKD1P3	PKD1P3
Read3627	PKD1	PKD1
Read3629	PKD1P1	PKD1P1
Read3630	PKD1	PKD1
Read3632	PKD1P3	PKD1P3
Read3635	PKD1P6	PKD1P6
Read3640	PKD1	PKD1
Read3643	PKD1P5	PKD1P5
Read3644	PKD1P6	PKD1P6
Read3651	PKD1P3	PKD1P3
Read3653	PKD1P6	PKD1P6
Read3657	PKD1P4	PKD1P4
Read3662	PKD1	PKD1
Read3664	PKD1	PKD1
Read3665	PKD1	PKD1
Read3668	PKD1P2	PKD1P2
Read3669	PKD1P3	PKD1P3
Read3671	PKD1P2	PKD1P2
Read3672	PKD1	PKD1
Read3673	PKD1P6	PKD1P6
Read3674	PKD1P6	PKD1P6
Read3675	PKD1	PKD1
Read3676	PKD1	PKD1
Read3680	PKD1P5	PKD1P5
Read3689	PKD1P6	PKD1P6
Read3697	PKD1	PKD1
Read3698	PKD1	PKD1
Read3704	PKD1P1	PKD1P1
Read3708	PKD1P2	PKD1P2
Read3711	PKD1P6	PKD1P6
Read3713	PKD1P4	PKD1P4
Read3717	PKD1P6	PKD1P6
Read3723	PKD1P2	PKD1P2
Read3724	PKD1P5	PKD1P5
Read3725	PKD1P1	PKD1P1
Read3726	PKD1P6	PKD1P6
Read3729	PKD1P3	PKD1P3
Read3730	PKD1P1	PKD1P1
Read3732	PKD1P2	PKD1P2
Read3735	PKD1	PKD1
Read3737	PKD1P2	PKD1P2
Read3738	PKD1	PKD1
Read3743	PKD1P6	PKD1P6
Read3744	PKD1P3	PKD1P3
Read3749	PKD1	PKD1
Read3753	PKD1P2	PKD1P2
Read3756	PKD1	PKD1
Read3757	PKD1P2	PKD1P2
Read3758	PKD1P6	PKD1P6
Read3760	PKD1P6	PKD1P6
Read3763	PKD1	PKD1
Read3764	PKD1P4	PKD1P4
Read3767	PKD1	PKD1
Read3769	PKD1	PKD1
Read3773	PKD1P5	PKD1P5
Read3776	PKD1P1	PKD1P1
Read3778	PKD1P6	PKD1P6
Read3781	PKD1P2	PKD1P2
Read3782	PKD1	PKD1
Read3783	PKD1P4	PKD1P4
Read3786	PKD1P1	PKD1P1
Read3787	PKD1P6	PKD1P6
Read3788	PKD1	PKD1
Read3790	PKD1P1	PKD1P1
Read3791	PKD1P4	PKD1P1
Read3794	PKD1P6	PKD1P6
Read3796	PKD1	PKD1
Read3799	PKD1	PKD1
Read3800	PKD1P1	PKD1P1
Read3806	PKD1	PKD1
Read3811	PKD1	PKD1
Read3812	PKD1P2	PKD1P2
Read3813	PKD1P5	PKD1P5
Read3819	PKD1	PKD1
Read3820	PKD1P5	PKD1P5
Read3821	PKD1P5	PKD1P5
Read3822	PKD1P6	PKD1P6
Read3823	PKD1	PKD1
Read3828	PKD1P5	PKD1P5
Read3832	PKD1	PKD1
Read3835	PKD1P3	PKD1P3
Read3839	PKD1P3	PKD1P3
Read3843	PKD1P5	PKD1P5
Read3846	PKD1P6	PKD1P6
Read3852	PKD1P4	PKD1P4
Read3854	PKD1	PKD1
Read3855	PKD1P6	PKD1P6
Read3859	PKD1P6	PKD1P6
Read3861	PKD1	PKD1
Read3862	PKD1P2	PKD1P2
Read3864	PKD1P5	PKD1P5
Read3872	PKD1	PKD1
Read3873	PKD1P2	PKD1P2
Read3874	PKD1P6	PKD1P6
Read3876	PKD1	PKD1
Read3878	PKD1P6	PKD1P6
Read3879	PKD1P3	PKD1P3
Read3880	PKD1P6	PKD1P6
Read3882	PKD1P6	PKD1P6
Read3883	PKD1	PKD1
Read3886	PKD1	PKD1
Read3887	PKD1	PKD1
Read3888	PKD1	PKD1
Read3889	PKD1P6	PKD1P6
Read3893	PKD1	PKD1
Read3896	PKD1P6	PKD1P6
Read3897	PKD1P3	PKD1P3
Read3899	PKD1P6	PKD1P6
Read3900	PKD1P5	PKD1P5
Read3902	PKD1P6	PKD1P6
Read3903	PKD1P2	PKD1P2
Read3904	PKD1	PKD1
Read3909	PKD1	PKD1
Read3913	PKD1P6	PKD1P6
Read3916	PKD1	PKD1
Read3919	PKD1P3	PKD1P3
Read3921	PKD1P1	PKD1P1
Read3923	PKD1	PKD1
Read3924	PKD1P6	PKD1P6
Read3925	PKD1P3	PKD1P3
Read3930	PKD1	PKD1
Read3934	PKD1P6	PKD1P6
Read3935	PKD1	PKD1
Read3937	PKD1	PKD1
Read3938	PKD1P6	PKD1P6
Read3941	PKD1P6	PKD1P6
Read3944	PKD1P6	PKD1P6
Read3945	PKD1P6	PKD1P6
Read3948	PKD1P1	PKD1P1
Read3953	PKD1	PKD1
Read3954	PKD1P3	PKD1P3
Read3956	PKD1P3	PKD1P3
Read3963	PKD1P5	PKD1P5
Read3964	PKD1P6	PKD1P6
Read3970	PKD1	PKD1
Read3975	PKD1P3	PKD1P3
Read3976	PKD1	PKD1
Read3979	PKD1	PKD1
Read3980	PKD1	PKD1
Read3981	PKD1	PKD1
Read3982	PKD1P6	PKD1P6
Read3983	PKD1P6	PKD1P6
Read3985	PKD1P1	PKD1P1
Read3987	PKD1P6	PKD1P6
Read3990	PKD1P6	PKD1P6
Read3991	PKD1	PKD1
Read3992	PKD1P3	PKD1P3
Read3993	PKD1	PKD1
Read3994	PKD1P5	PKD1P5
Read3999	PKD1P6	PKD1P6
Read4001	PKD1	PKD1
Read4006	PKD1P6	PKD1P6
Read4010	PKD1P6	PKD1P6
Read4011	PKD1	PKD1
Read4012	PKD1P4	PKD1P4
Read4013	PKD1	PKD1
Read4014	PKD1	PKD1
Read4019	PKD1P3	PKD1P3
Read4020	PKD1P1	PKD1P1
Read4022	PKD1	PKD1
Read4023	PKD1P6	PKD1P6
Read4024	PKD1P6	PKD1P6
Read4026	PKD1	PKD1
Read4027	PKD1P6	PKD1P6
Read4029	PKD1P6	PKD1P6
Read4030	PKD1	PKD1
Read4032	PKD1	PKD1
Read4033	PKD1P6	PKD1P6
Read4038	PKD1P1	PKD1P1
Read4044	PKD1	PKD1
Read4048	PKD1P2	PKD1P2
Read4052	PKD1	PKD1
Read4054	PKD1P1	PKD1P1
Read4057	PKD1P3	PKD1P3
Read4059	PKD1P6	PKD1P6
Read4065	PKD1P6	PKD1P6
Read4067	PKD1P6	PKD1P6
Read4068	PKD1	PKD1
Read4069	PKD1	PKD1
Read4073	PKD1P6	PKD1P6
Read4075	PKD1P6	PKD1P6
Read4076	PKD1	PKD1
Read4079	PKD1	PKD1
Read4080	PKD1P6	PKD1P6
Read4085	PKD1P6	PKD1P6
Read4089	PKD1	PKD1
Read4093	PKD1	PKD1
Read4095	PKD1	PKD1
Read4109	PKD1	PKD1
Read4110	PKD1P6	PKD1P6
Read4111	PKD1P6	PKD1P6
Read4113	PKD1	PKD1
Read4116	PKD1P6	PKD1P6
Read4118	PKD1P6	PKD1P6
Read4120	PKD1	PKD1
Read4121	PKD1P3	PKD1P3
Read4122	PKD1	PKD1
Read4127	PKD1	PKD1
Read4130	PKD1P6	PKD1P6
Read4132	PKD1	PKD1
Read4138	PKD1	PKD1
Read4139	PKD1P3	PKD1P3
Read4140	PKD1	PKD1
Read4143	PKD1	PKD1
Read4145	PKD1P2	PKD1P2
Read4148	PKD1P6	PKD1P6
Read4150	PKD1	PKD1
Read4151	PKD1	PKD1
Read4152	PKD1P2	PKD1P2
Read4153	PKD1	PKD1
Read4164	PKD1	PKD1
Read4166	PKD1P3	PKD1P3
Read4167	PKD1P6	PKD1P6
Read4170	PKD1	PKD1
Read4171	PKD1	PKD1
Read4175	PKD1	PKD1
Read4178	PKD1	PKD1
Read4179	PKD1P1	PKD1P1
Read4180	PKD1	PKD1
Read4182	PKD1P4	PKD1P4
Read4183	PKD1P5	PKD1P5
Read4190	PKD1P2	PKD1P2
Read4191	PKD1P2	PKD1P2
Read4193	PKD1P6	PKD1P6
Read4195	PKD1P4	PKD1P4
Read4197	PKD1P3	PKD1P3
Read4198	PKD1P6	PKD1P6
Read4199	PKD1P6	PKD1P6
Read4201	PKD1P6	PKD1P6
Read4202	PKD1	PKD1
Read4206	PKD1P6	PKD1P6
Read4208	PKD1P2	PKD1P2
Read4211	PKD1	PKD1
Read4213	PKD1P2	PKD1P2
Read4220	PKD1P3	PKD1P3
Read4221	PKD1	PKD1
Read4223	PKD1P6	PKD1P6
Read4225	PKD1P6	PKD1P6
Read4229	PKD1P6	PKD1P6
Read4233	PKD1P6	PKD1P6
Read4234	PKD1P6	PKD1P6
Read4235	PKD1	PKD1
Read4239	PKD1P6	PKD1P6
Read4240	PKD1	PKD1
Read4242	PKD1	PKD1
Read4244	PKD1P1	PKD1P1
Read4250	PKD1P6	PKD1P6
Read4252	PKD1P3	PKD1P3
Read4253	PKD1P6	PKD1P6
Read4269	PKD1P4	PKD1P4
Read4271	PKD1	PKD1
Read4272	PKD1	PKD1
Read4273	PKD1P6	PKD1P6
Read4274	PKD1P4	PKD1P4
Read4278	PKD1P5	PKD1P5
Read4279	PKD1P6	PKD1P6
Read4280	PKD1P5	PKD1P5
Read4281	PKD1P6	PKD1P6
Read4282	PKD1	PKD1
Read4284	PKD1P1	PKD1P1
Read4293	PKD1P4	PKD1P4
Read4294	PKD1	PKD1
Read4296	PKD1P4	PKD1P4
Read4299	PKD1P4	PKD1P4
Read4303	PKD1	PKD1
Read4306	PKD1P2	PKD1P2
